project_id,type,campaign_country,cluster,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%,cluster_k_8
project_8,vc,GB,ViewedFlockSpots,419,0,0,MALE,O55,-7,0.0,5
project_8,vc,GB,ComedyHorror,2118,0,0,MALE,45to54,-7,0.0,5
project_3,wi,NL,Dystopian,8119,4,57,MALE,45to54,42,5.194805194805196,4
project_3,wi,IT,Dystopian,4369,0,0,MALE,45to54,17,0.0,4
project_9,vc,DE,FootballEntertainment,4856,22,90,FEMALE,O55,-18,17.741935483870968,6
project_5,wi,FR,Moviegoers,6981,28,19,FEMALE,35to44,5,49.122807017543856,7
project_6,vc,ES,Drama,2995,6,1,MALE,45to54,-17,40.0,7
project_8,vc,GB,Mixed_Segment_E,1357,0,0,MALE,45to54,-7,0.0,5
project_11,wi,FR,HistoricalDramaComedy,9553,0,0,FEMALE,45to54,28,0.0,4
project_3,wi,GB,VisuallyArresting,4324,7,7,FEMALE,O55,42,20.58823529411765,4
project_2,vc,NO,Demo,1679,6,3,MALE,35to44,-14,54.54545454545455,7
project_1,wi,GB,FemaleLedDrama,4757,0,11,MALE,25to34,-53,0.0,5
project_1,vc,GB,PopularDramaThrillerTV,5229,6,21,MALE,35to44,-98,16.216216216216218,1
project_10,wi,DE,GermanDrama,1042,4,16,MALE,O55,119,15.384615384615385,0
project_5,wi,FR,InARelationship,5722,15,63,MALE,25to34,5,16.483516483516482,6
project_14,wi,AT,GermanComedyStandUp,14362,4,3,MALE,35to44,81,23.529411764705888,0
project_11,wi,FR,HumoristCelebrities,4127,0,0,FEMALE,45to54,28,0.0,4
project_1,vc,ES,DarkFemaleLedTV,14571,17,17,MALE,18to24,-153,33.333333333333336,1
project_3,wi,FR,ComicBookTV,1812,0,0,FEMALE,O55,17,0.0,4
project_4,vc,DE,Interest,1580,7,19,MALE,O55,-18,20.58823529411765,5
project_5,wi,FR,Singles,6252,19,13,FEMALE,35to44,5,35.849056603773576,7
project_8,vc,GB,ViewedFlockSpots,539,0,0,MALE,45to54,-7,0.0,5
project_2,vc,NO,Broad,1934,1,2,FEMALE,O55,-14,25.0,5
project_12,wi,FR,PrimeVideoFans,3924,0,0,MALE,25to34,25,0.0,4
project_9,wi,DE,FootballEntertainment,5180,19,39,FEMALE,25to34,3,32.20338983050848,7
project_6,wi,DE,Action,2690,3,3,MALE,25to34,84,27.272727272727273,0
project_12,wi,FR,ToughGuys,3738,0,0,MALE,O55,25,0.0,4
project_6,vc,GB,SpiesSecretOperations,2211,9,2,FEMALE,25to34,-17,42.857142857142854,7
project_6,vc,ES,SpiesSecretOperations,4208,22,5,FEMALE,35to44,-17,45.83333333333334,7
project_6,wi,GB,Drama,5300,12,80,FEMALE,18to24,84,7.185628742514971,0
project_14,wi,AT,Control,10823,0,0,FEMALE,18to24,81,0.0,0
project_4,wi,DE,Spies,10131,77,68,MALE,35to44,72,43.258426966292134,2
project_7,wi,FR,McflyCarlito,18688,0,4,FEMALE,45to54,21,0.0,4
project_1,vc,DE,Books,3864,1,5,FEMALE,18to24,-111,14.285714285714285,1
project_6,vc,DE,SpiesSecretOperations,2411,18,21,MALE,25to34,-17,32.142857142857146,5
project_4,vc,DE,SophisticatedCrimeTV,3302,16,19,FEMALE,35to44,-18,32.6530612244898,5
project_3,wi,IT,VisuallyArresting,4230,0,0,MALE,25to34,17,0.0,4
project_14,wi,AT,GermanComedyStandUp,4183,3,1,MALE,18to24,81,50.0,0
project_6,wi,FR,Action,1290,5,6,MALE,25to34,84,33.333333333333336,0
project_5,wi,FR,BarreDancePoleFitnessEnthusiasts,6181,3,41,MALE,18to24,5,4.615384615384615,4
project_8,vc,GB,TheCornettoTrilogy,1437,0,0,MALE,35to44,-7,0.0,5
project_3,wi,NL,VisuallyArresting,8413,1,56,MALE,45to54,42,1.6949152542372878,4
project_6,vc,ES,VengeanceSelfJustice,4934,29,22,FEMALE,25to34,-17,39.189189189189186,7
project_2,wi,ES,SBC,5797,22,8,MALE,O55,14,70.96774193548387,7
project_6,vc,ES,PRIMEOriginalSeries,4050,6,2,MALE,25to34,-17,50.0,7
project_6,wi,DE,SpiesSecretOperations,9614,10,11,MALE,25to34,84,25.64102564102564,0
project_8,vc,GB,TheCornettoTrilogy,1478,0,0,MALE,O55,-7,0.0,5
project_3,wi,FR,VisuallyArresting,3486,0,0,MALE,O55,17,0.0,4
project_1,vc,DE,PopularDrama,5152,2,2,FEMALE,45to54,-111,40.0,1
project_14,wi,DE,Comedy,3026,4,19,MALE,18to24,81,11.111111111111109,0
project_4,vc,DE,Interest,1444,4,5,FEMALE,45to54,-18,23.529411764705888,5
project_6,wi,GB,PRIMEOriginalSeries,2522,7,3,FEMALE,35to44,84,35.0,0
project_6,vc,ES,Action,4334,8,8,MALE,18to24,-17,36.36363636363637,7
project_7,vc,FR,LudovikFans,57905,14,60,FEMALE,45to54,-37,10.9375,3
project_6,wi,FR,Action,1183,2,3,FEMALE,45to54,84,14.285714285714285,0
project_2,wi,ES,USDocumentary,10549,27,9,FEMALE,25to34,14,71.05263157894737,7
project_7,wi,FR,McflyCarlito,17765,1,0,MALE,25to34,21,100.0,7
project_3,wi,IT,SciFi,2697,0,0,FEMALE,25to34,17,0.0,4
project_1,wi,NL,DarkFemaleLedTV,2670,1,12,MALE,18to24,-53,4.3478260869565215,5
project_14,wi,AT,GermanComedy,4010,0,0,MALE,45to54,81,0.0,0
project_2,vc,SE,Mixed_Segment_A,3803,0,5,FEMALE,25to34,-14,0.0,5
project_5,wi,FR,FrenchCinemaTVSeries,11727,29,15,FEMALE,35to44,5,50.0,7
project_9,vc,DE,FootballEntertainment,5236,32,74,FEMALE,45to54,-18,25.6,6
project_1,vc,DE,Motherhood,4453,0,6,FEMALE,18to24,-111,0.0,1
project_7,wi,FR,McflyCarlito,16868,1,1,FEMALE,18to24,21,33.333333333333336,4
project_6,vc,ES,PRIMEOriginalSeries,4210,5,3,FEMALE,18to24,-17,38.46153846153846,7
project_7,wi,FR,LudovikFans,35679,2,6,FEMALE,35to44,21,18.181818181818183,4
project_6,wi,FR,Drama,4529,3,42,FEMALE,18to24,84,2.702702702702702,0
project_5,vc,FR,FrenchCinemaTVSeries,8065,16,10,FEMALE,25to34,-14,25.0,5
project_7,vc,FR,PrimeVideoFans,83988,32,17,MALE,18to24,-37,42.10526315789474,3
project_6,wi,FR,CastCrew,2826,7,5,FEMALE,25to34,84,26.923076923076927,0
project_11,wi,FR,ParentsKids,6817,0,0,MALE,45to54,28,0.0,4
project_7,vc,FR,CyprienFans,50098,13,22,MALE,35to44,-37,24.074074074074073,3
project_6,wi,DE,BrutalWitty,6567,4,13,MALE,25to34,84,12.12121212121212,0
project_6,vc,ES,Drama,3847,12,3,FEMALE,35to44,-17,40.0,7
project_11,wi,FR,FrenchCinema,7437,0,0,MALE,45to54,28,0.0,4
project_12,wi,FR,FootballEntertainment,3858,0,0,FEMALE,35to44,25,0.0,4
project_2,wi,ES,Control,2076,19,1,MALE,25to34,14,90.4761904761905,7
project_6,wi,FR,BrutalWitty,6844,6,14,FEMALE,18to24,84,9.375,0
project_1,vc,ES,Books,7052,17,0,FEMALE,35to44,-153,56.66666666666666,1
project_5,vc,FR,Families,326,0,0,MALE,18to24,-14,0.0,5
project_1,vc,DE,DarkFemaleLedTV,8502,1,0,FEMALE,18to24,-111,100.0,7
project_9,vc,DE,FootballEntertainment,8155,49,148,MALE,45to54,-18,20.94017094017094,6
project_14,wi,AT,Control,11761,0,0,MALE,25to34,81,0.0,0
project_7,wi,FR,PrimeVideoFans,521,1,0,FEMALE,45to54,21,25.0,4
project_2,wi,ES,USDocumentary,7274,37,17,MALE,35to44,14,66.07142857142857,7
project_10,wi,DE,BiographiesTrueStories,3720,6,17,MALE,35to44,119,18.75,0
project_1,vc,GB,WomensFavouriteTV,2472,7,0,FEMALE,O55,-98,53.846153846153854,1
project_5,vc,FR,Families,15379,48,32,FEMALE,45to54,-14,42.10526315789474,2
project_5,vc,FR,FrenchInfluencers,12484,15,108,MALE,45to54,-14,10.638297872340424,6
project_8,vc,GB,ViewedFanSpots,583,0,0,MALE,35to44,-7,0.0,5
project_5,wi,FR,StrongFemaleLeads,18436,50,32,FEMALE,35to44,5,51.020408163265316,2
project_6,vc,DE,SpiesSecretOperations,1769,5,2,FEMALE,35to44,-17,20.0,5
project_5,vc,FR,FrenchCinemaTVSeries,7953,17,13,FEMALE,35to44,-14,34.0,7
project_12,wi,FR,FrenchCinema,3757,0,0,FEMALE,45to54,25,0.0,4
project_6,vc,DE,Control,2220,5,39,FEMALE,25to34,-17,6.756756756756758,5
project_1,vc,AT,BestOfMystery,28951,14,9,FEMALE,35to44,-111,25.0,1
project_11,wi,FR,Rural,7559,0,0,FEMALE,35to44,28,0.0,4
project_3,wi,GB,Dystopian,7831,19,7,MALE,45to54,42,44.1860465116279,7
project_7,wi,FR,CyprienFans,20862,14,5,FEMALE,35to44,21,66.66666666666667,7
project_1,wi,GB,WomensFavouriteTV,2790,0,2,MALE,45to54,-53,0.0,5
project_6,wi,ES,PRIMEOriginalSeries,4903,14,5,FEMALE,45to54,83,60.8695652173913,7
project_7,vc,FR,NormanThavaudFans,57565,47,28,FEMALE,18to24,-37,38.84297520661157,3
project_2,vc,IE,Core,7782,0,0,MALE,18to24,-14,0.0,5
project_6,wi,DE,Control,2306,2,67,MALE,45to54,84,2.3255813953488373,0
project_7,wi,FR,FrenchInfluencers,37806,33,49,FEMALE,25to34,21,24.444444444444446,3
project_6,vc,DE,Action,1909,4,10,MALE,45to54,-17,16.666666666666668,5
project_13,wi,FR,PrimeVideoFans,1364,0,0,MALE,35to44,4,0.0,4
project_8,vc,GB,Mixed_Segment_E,6515,0,0,FEMALE,O55,-7,0.0,5
project_5,wi,FR,ViewedPrimeVideoCampaigns,6774,15,31,FEMALE,45to54,5,28.301886792452827,4
project_8,vc,GB,ViewedFanSpots,763,0,0,FEMALE,25to34,-7,0.0,5
project_1,wi,NL,WomensFavouriteTV,6573,2,23,MALE,18to24,-53,5.5555555555555545,5
project_6,vc,GB,Drama,2071,8,2,MALE,45to54,-17,53.33333333333334,7
project_6,wi,ES,Control,13474,4,75,FEMALE,18to24,83,4.2105263157894735,0
project_6,vc,GB,SpiesSecretOperations,2402,17,4,FEMALE,35to44,-17,44.73684210526316,7
project_2,wi,ES,OffensiveComedy,9818,18,10,MALE,O55,14,56.25,7
project_6,wi,FR,Control,8363,10,90,FEMALE,18to24,84,3.787878787878788,6
project_1,vc,ES,FemaleLedDramaMovies,11068,7,8,FEMALE,25to34,-153,28.0,1
project_1,vc,DE,FemaleLedDramaMovies,7601,4,2,MALE,O55,-111,66.66666666666667,1
project_1,vc,AT,WomensFavouriteTV,22505,5,13,MALE,45to54,-111,13.888888888888891,1
project_7,vc,FR,NormanThavaudFans,56665,15,32,FEMALE,35to44,-37,20.54794520547945,3
project_3,wi,IT,ComicBookTV,1688,0,0,FEMALE,45to54,17,0.0,4
project_11,wi,FR,HumoristCelebrities,3598,0,0,MALE,35to44,28,0.0,4
project_1,vc,GB,PopularDramaThrillerTV,4645,18,2,FEMALE,45to54,-98,31.578947368421048,1
project_1,vc,ES,PopularDrama,19165,8,20,FEMALE,18to24,-153,20.0,1
project_1,vc,DE,FemaleLedDramaMovies,5021,18,17,FEMALE,45to54,-111,18.94736842105263,1
project_5,wi,FR,ViewedPrimeVideoCampaigns,6595,16,16,FEMALE,35to44,5,38.095238095238095,7
project_12,wi,FR,Documentary,3930,0,0,FEMALE,18to24,25,0.0,4
project_4,vc,DE,Interest,1246,11,17,FEMALE,O55,-18,29.72972972972973,5
project_12,wi,FR,MotivationMovies,4119,0,0,FEMALE,25to34,25,0.0,4
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,8861,19,35,FEMALE,45to54,-14,28.78787878787879,7
project_13,wi,FR,MusicNostalgia,3625,0,0,FEMALE,45to54,4,0.0,4
project_6,wi,GB,Control,6599,8,6,MALE,25to34,84,20.0,0
project_10,wi,DE,Berlin,1322,4,2,FEMALE,35to44,119,33.333333333333336,0
project_12,wi,FR,ToughGuys,3412,0,0,MALE,45to54,25,0.0,4
project_2,vc,PT,Demo,3583,0,3,MALE,O55,-15,0.0,5
project_2,wi,ES,USDocumentary,9102,41,6,MALE,25to34,14,85.41666666666667,7
project_7,vc,FR,LudovikFans,61644,16,42,FEMALE,25to34,-37,16.161616161616163,3
project_3,wi,GB,DarkTV,4997,6,11,FEMALE,O55,42,12.244897959183671,4
project_1,vc,DE,Feminism,7900,2,2,MALE,18to24,-111,20.0,1
project_2,wi,AT,OffensiveComedy,5657,6,3,MALE,45to54,13,66.66666666666667,7
project_1,vc,ES,Cast,4471,3,2,MALE,O55,-153,42.857142857142854,1
project_12,wi,FR,RealityTVfans,3302,0,0,MALE,18to24,25,0.0,4
project_14,wi,AT,GermanyComedy,4066,0,1,FEMALE,O55,81,0.0,0
project_3,wi,GB,Dystopian,5589,9,1,FEMALE,45to54,42,21.428571428571427,4
project_4,wi,DE,GermanProductions,9260,22,45,FEMALE,25to34,72,18.032786885245898,0
project_9,wi,DE,Football,3633,17,75,FEMALE,18to24,3,17.171717171717173,6
project_3,wi,FR,Dystopian,4002,0,0,MALE,35to44,17,0.0,4
project_1,wi,GB,MysteryThriller,4103,0,3,MALE,45to54,-53,0.0,5
project_8,wi,GB,SimonPeggWright,4038,95,6,MALE,18to24,92,86.36363636363636,2
project_7,wi,FR,Comedy,13771,11,7,FEMALE,35to44,21,39.285714285714285,7
project_3,wi,NL,DarkTV,5949,2,55,MALE,O55,42,2.985074626865672,4
project_3,wi,NL,DarkTV,9720,1,31,FEMALE,18to24,42,2.083333333333333,4
project_7,wi,FR,RealityTVHits,11791,1,1,FEMALE,45to54,21,33.333333333333336,4
project_2,vc,NO,Demo,1124,10,6,MALE,45to54,-14,58.82352941176471,7
project_13,wi,FR,FrenchCinema,1924,0,0,MALE,35to44,4,0.0,4
project_3,wi,DE,DarkTV,2305,3,8,FEMALE,25to34,17,7.142857142857142,4
project_6,vc,ES,TarantinoStyle,4251,14,2,FEMALE,35to44,-17,60.8695652173913,7
project_7,vc,FR,FrenchComedy,61448,7,45,FEMALE,45to54,-37,8.235294117647058,3
project_8,vc,GB,ComedyHorror,2188,0,0,FEMALE,35to44,-7,0.0,5
project_6,wi,FR,BrutalWitty,8142,5,14,MALE,25to34,84,21.73913043478261,0
project_8,vc,GB,Control,1395,0,0,FEMALE,35to44,-7,0.0,5
project_2,vc,PT,Mixed_Segment_D,15809,6,3,FEMALE,25to34,-15,60.0,7
project_2,wi,ES,USDocumentary,10221,14,10,FEMALE,45to54,14,48.27586206896552,7
project_3,wi,DE,PrimeVideoFans,1116,5,2,FEMALE,O55,17,20.83333333333333,4
project_1,vc,AT,Feminism,21502,2,14,MALE,18to24,-111,5.405405405405406,1
project_7,wi,FR,RealityTVHits,46626,19,72,MALE,25to34,21,17.592592592592588,3
project_1,vc,AT,WomensFavouriteTV,26179,6,9,MALE,35to44,-111,25.0,1
project_2,vc,PT,Mixed_Segment_C,7758,5,5,FEMALE,18to24,-15,45.45454545454545,7
project_13,wi,FR,MusicalsOnScreen,3901,0,0,MALE,35to44,4,0.0,4
project_6,wi,FR,Control,4022,3,41,FEMALE,35to44,84,3.0612244897959178,0
project_2,vc,SE,Mixed_Segment_B,4028,8,5,MALE,25to34,-14,61.53846153846154,7
project_7,wi,FR,Gamers,35378,0,4,MALE,45to54,21,0.0,4
project_6,vc,FR,Action,2691,8,14,FEMALE,25to34,-17,19.51219512195122,5
project_6,vc,ES,SpiesSecretOperations,4665,23,2,FEMALE,45to54,-17,48.93617021276596,7
project_1,vc,AT,Books,23924,1,12,MALE,35to44,-111,4.3478260869565215,1
project_6,vc,GB,PRIMEOriginalSeries,3250,12,25,MALE,18to24,-17,18.181818181818183,5
project_1,vc,DE,Books,8636,20,8,FEMALE,35to44,-111,28.169014084507047,1
project_2,vc,NO,Core,3812,31,4,MALE,18to24,-14,79.48717948717949,7
project_6,vc,FR,Control,3925,10,59,FEMALE,25to34,-17,9.090909090909092,5
project_7,wi,FR,NormanThavaudFans,17520,24,46,MALE,18to24,21,27.58620689655172,6
project_6,wi,DE,SpiesSecretOperations,2094,6,17,MALE,45to54,84,17.647058823529417,0
project_4,vc,DE,Crime,3745,7,9,FEMALE,35to44,-18,22.580645161290327,5
project_14,wi,AT,GermanyComedy,4998,0,0,MALE,O55,81,0.0,0
project_7,vc,FR,CyprienFans,52450,17,33,FEMALE,35to44,-37,22.66666666666667,3
project_6,wi,FR,VengeanceSelfJustice,2551,7,6,FEMALE,45to54,84,23.33333333333333,0
project_5,wi,FR,Families,1000,4,0,FEMALE,18to24,5,100.0,7
project_12,wi,FR,RealityTVfans,3081,0,0,MALE,35to44,25,0.0,4
project_1,vc,DE,BestOfMystery,11287,3,2,MALE,O55,-111,33.333333333333336,1
project_6,vc,ES,VengeanceSelfJustice,5043,9,33,FEMALE,18to24,-17,16.071428571428573,5
project_7,vc,FR,McflyCarlito,87862,11,32,MALE,45to54,-37,14.666666666666664,3
project_6,wi,DE,SpiesSecretOperations,1647,9,10,FEMALE,45to54,84,31.03448275862069,0
project_5,wi,FR,PrimeVideoFans,6905,15,22,MALE,45to54,5,31.25,4
project_7,wi,FR,GuestStars,25641,8,33,MALE,25to34,21,16.3265306122449,4
project_8,wi,GB,TheCornettoTrilogy,805,32,1,MALE,45to54,92,94.11764705882355,7
project_1,vc,AT,DarkFemaleLedTV,23142,6,26,MALE,45to54,-111,11.764705882352944,1
project_10,wi,DE,BiographiesTrueStories,3295,7,13,FEMALE,35to44,119,30.43478260869565,0
project_2,vc,IE,Mixed_Segment_D,6622,0,0,FEMALE,35to44,-14,0.0,5
project_8,vc,GB,Mixed_Segment_F,3892,0,0,FEMALE,O55,-7,0.0,5
project_7,wi,FR,GuestStars,610,1,0,FEMALE,45to54,21,25.0,4
project_13,wi,FR,PrimeVideoFans,1382,0,0,MALE,45to54,4,0.0,4
project_2,vc,IE,Core,7341,0,0,FEMALE,35to44,-14,0.0,5
project_7,wi,FR,PrimeVideoFans,21087,1,0,MALE,45to54,21,100.0,7
project_6,wi,GB,Action,1189,5,6,MALE,25to34,84,25.0,0
project_1,vc,ES,PrimeVideoFans,5907,2,1,MALE,45to54,-153,40.0,1
project_14,wi,DE,Mixed_Segment_E,14032,0,0,FEMALE,35to44,81,0.0,0
project_3,wi,DE,SciFi,2420,7,4,MALE,18to24,17,21.875,4
project_5,vc,FR,FrenchInfluencers,14146,54,16,FEMALE,35to44,-14,44.628099173553714,2
project_6,wi,FR,PRIMEOriginalSeries,8038,15,12,FEMALE,18to24,84,16.853932584269664,0
project_6,vc,ES,VengeanceSelfJustice,5157,23,9,MALE,45to54,-17,38.333333333333336,7
project_2,vc,ES,USDocumentary,9041,0,0,MALE,45to54,-18,0.0,5
project_4,vc,DE,Crime,2901,4,36,MALE,O55,-18,7.6923076923076925,5
project_1,vc,DE,BestOfMystery,21133,6,25,MALE,35to44,-111,11.320754716981131,1
project_3,wi,FR,Dystopian,3852,0,0,FEMALE,25to34,17,0.0,4
project_4,vc,DE,Interest,2191,7,10,MALE,35to44,-18,30.43478260869565,5
project_3,wi,IT,SciFi,1837,0,0,FEMALE,45to54,17,0.0,4
project_2,vc,DK,Broad,1870,0,0,FEMALE,45to54,-14,0.0,5
project_6,vc,ES,Drama,4597,2,15,MALE,18to24,-17,9.090909090909092,5
project_1,vc,AT,FemaleLedDramaMovies,28767,2,6,MALE,35to44,-111,12.5,1
project_3,wi,FR,ComicBookTV,4101,0,0,FEMALE,18to24,17,0.0,4
project_2,vc,SE,Demo,1549,11,3,MALE,35to44,-14,73.33333333333333,7
project_5,vc,FR,Teens,16974,32,142,MALE,18to24,-14,12.355212355212355,6
project_12,wi,FR,SportEntertainment,4092,0,0,FEMALE,18to24,25,0.0,4
project_6,vc,FR,CastCrew,2279,23,7,FEMALE,35to44,-17,51.111111111111114,7
project_3,wi,FR,ComicBookTV,3260,0,0,FEMALE,35to44,17,0.0,4
project_5,wi,FR,Singles,6484,4,45,MALE,45to54,5,6.896551724137932,4
project_1,wi,NL,FemaleLedDrama,3131,0,2,MALE,O55,-53,0.0,5
project_6,wi,ES,Action,16347,2,40,MALE,18to24,83,4.0,0
project_1,vc,GB,WomensFavouriteTV,4871,11,1,MALE,18to24,-98,64.70588235294117,7
project_1,vc,DE,Cast,3115,4,5,FEMALE,18to24,-111,10.810810810810812,1
project_1,vc,DE,DarkFemaleLedTV,7175,1,0,MALE,45to54,-111,100.0,7
project_4,wi,DE,Interest,3368,13,51,MALE,O55,72,15.116279069767444,0
project_2,vc,NO,Broad,2410,3,0,MALE,35to44,-14,100.0,7
project_2,vc,DK,Mixed_Segment_C,3413,0,0,FEMALE,25to34,-14,0.0,5
project_6,wi,DE,Action,1406,0,2,FEMALE,35to44,84,0.0,0
project_6,vc,ES,SpiesSecretOperations,5007,39,12,MALE,35to44,-17,51.31578947368421,7
project_8,vc,GB,BestOfComedy,1511,0,0,FEMALE,O55,-7,0.0,5
project_6,wi,DE,Drama,1459,2,3,FEMALE,35to44,84,20.0,0
project_14,wi,DE,GermanyComedy,2048,7,7,FEMALE,35to44,81,20.58823529411765,0
project_6,vc,FR,Action,2587,8,31,FEMALE,18to24,-17,12.5,5
project_2,vc,PT,Broad,8085,7,3,MALE,25to34,-15,58.33333333333334,7
project_11,wi,FR,Parents,5167,0,0,FEMALE,45to54,28,0.0,4
project_13,wi,FR,PrimeVideoFans,1558,0,0,FEMALE,18to24,4,0.0,4
project_6,wi,GB,Action,5617,10,53,MALE,18to24,84,8.547008547008549,0
project_7,wi,FR,CyprienFans,15359,0,2,FEMALE,45to54,21,0.0,4
project_3,wi,IT,PrimeVideoFans,2561,0,0,FEMALE,25to34,17,0.0,4
project_3,wi,FR,Dystopian,2766,0,0,MALE,O55,17,0.0,4
project_8,vc,GB,ViewedFlockSpots,820,0,0,MALE,35to44,-7,0.0,5
project_7,wi,FR,FrenchInfluencers,36037,9,22,FEMALE,35to44,21,15.789473684210524,4
project_5,wi,FR,ViewedPrimeVideoCampaigns,7748,5,57,MALE,35to44,5,7.246376811594202,4
project_2,wi,ES,Comedy,7347,8,9,MALE,O55,14,44.444444444444436,7
project_12,wi,FR,SportEntertainment,3566,0,0,MALE,25to34,25,0.0,4
project_7,wi,FR,McflyCarlito,20012,0,2,MALE,45to54,21,0.0,4
project_6,wi,ES,SpiesSecretOperations,32351,6,18,MALE,25to34,83,23.07692307692308,0
project_1,vc,AT,PopularDrama,23855,10,4,FEMALE,18to24,-111,18.181818181818183,1
project_1,vc,ES,PopularDrama,9639,12,0,FEMALE,O55,-153,54.54545454545455,1
project_7,vc,FR,FrenchComedy,63341,30,124,FEMALE,25to34,-37,13.636363636363635,3
project_6,wi,FR,SpiesSecretOperations,15883,22,18,MALE,18to24,84,25.0,0
project_7,wi,FR,Gamers,14051,0,2,FEMALE,45to54,21,0.0,4
project_6,vc,GB,CastCrew,2990,29,14,MALE,35to44,-17,39.72602739726028,7
project_1,vc,DE,Books,27046,1,4,MALE,25to34,-111,6.25,1
project_5,vc,FR,StrongFemaleLeads,20689,80,31,FEMALE,35to44,-14,47.61904761904761,2
project_11,wi,FR,FamilyEntertainment,8896,0,0,FEMALE,45to54,28,0.0,4
project_1,vc,DE,WomensFavouriteTV,17881,60,12,FEMALE,35to44,-111,38.70967741935485,2
project_3,wi,NL,Dystopian,7394,7,67,FEMALE,45to54,42,7.526881720430107,4
project_7,wi,FR,Gamers,18806,7,7,FEMALE,35to44,21,25.92592592592593,4
project_1,vc,DE,Feminism,6962,14,14,FEMALE,25to34,-111,18.42105263157895,1
project_1,vc,DE,Feminism,13488,4,10,MALE,25to34,-111,13.79310344827586,1
project_4,wi,DE,Interest,3867,11,31,FEMALE,O55,72,13.75,0
project_1,vc,DE,PopularDrama,6155,18,20,FEMALE,45to54,-111,16.822429906542055,1
project_1,vc,ES,PrimeVideoFans,8235,12,10,FEMALE,18to24,-153,36.36363636363637,1
project_12,wi,FR,SportEntertainment,4755,0,0,FEMALE,25to34,25,0.0,4
project_2,vc,PT,Core,7222,35,11,MALE,18to24,-15,68.62745098039215,7
project_7,wi,FR,LudovikFans,23918,36,22,FEMALE,18to24,21,42.857142857142854,2
project_2,vc,SE,Mixed_Segment_D,4433,1,1,FEMALE,35to44,-14,33.333333333333336,5
project_7,wi,FR,Comedy,830,11,2,FEMALE,45to54,21,61.111111111111114,7
project_6,vc,GB,BrutalWitty,2847,24,40,FEMALE,18to24,-17,23.762376237623762,5
project_3,wi,IT,SciFi,2772,0,0,MALE,45to54,17,0.0,4
project_2,vc,PT,Broad,4532,0,7,FEMALE,O55,-15,0.0,5
project_1,vc,DE,Books,3481,3,5,FEMALE,18to24,-111,8.108108108108109,1
project_3,wi,FR,Dystopian,2476,0,0,FEMALE,O55,17,0.0,4
project_1,wi,GB,MysteryThriller,7173,2,0,FEMALE,O55,-53,40.0,7
project_1,vc,DE,FemaleLedDramaMovies,13173,6,10,MALE,35to44,-111,14.634146341463413,1
project_1,vc,DE,DarkFemaleLedTV,5479,10,23,MALE,45to54,-111,14.705882352941178,1
project_2,vc,FI,Core,4475,22,8,MALE,18to24,-14,73.33333333333333,7
project_2,wi,AT,Comedy,4681,3,7,FEMALE,35to44,13,30.0,5
project_3,wi,FR,DarkTV,4702,0,0,MALE,25to34,17,0.0,4
project_3,wi,FR,DarkTV,3898,0,0,MALE,O55,17,0.0,4
project_1,vc,DE,Feminism,6780,0,0,MALE,O55,-111,0.0,1
project_2,vc,SE,Mixed_Segment_D,4503,0,0,FEMALE,25to34,-14,0.0,5
project_8,vc,GB,FlockAudiences,5137,0,0,FEMALE,18to24,-7,0.0,5
project_2,vc,DK,Demo,1717,0,0,FEMALE,O55,-14,0.0,5
project_1,vc,AT,WomensFavouriteTV,29314,26,3,FEMALE,25to34,-111,32.09876543209877,1
project_1,vc,GB,MysteryThriller,6025,3,5,MALE,O55,-98,14.285714285714285,1
project_7,vc,FR,Gamers,41568,10,19,FEMALE,45to54,-37,22.72727272727273,3
project_5,wi,FR,Moviegoers,6627,10,61,MALE,35to44,5,12.5,6
project_2,wi,ES,SBC,10276,37,19,FEMALE,18to24,14,63.793103448275865,7
project_5,vc,FR,FrenchComedy,19712,70,45,FEMALE,45to54,-14,43.47826086956522,2
project_6,wi,DE,PRIMEOriginalSeries,1700,1,5,FEMALE,35to44,84,7.142857142857142,0
project_2,vc,DK,Mixed_Segment_D,4365,0,0,MALE,25to34,-14,0.0,5
project_1,wi,NL,FemaleLedDrama,3418,1,0,FEMALE,O55,-53,16.666666666666668,5
project_2,vc,PT,Demo,2609,21,11,MALE,25to34,-15,58.33333333333334,7
project_12,wi,FR,PSGFans,1491,0,0,MALE,45to54,25,0.0,4
project_4,vc,DE,GermanProductions,3026,9,3,FEMALE,45to54,-18,40.90909090909091,7
project_5,wi,FR,Moviegoers,7518,19,23,FEMALE,18to24,5,25.33333333333333,4
project_10,wi,DE,Berlin,1079,1,6,MALE,18to24,119,9.090909090909092,0
project_6,wi,GB,CastCrew,3650,30,9,MALE,45to54,84,51.72413793103448,7
project_3,wi,FR,Dystopian,5311,0,0,MALE,25to34,17,0.0,4
project_8,vc,GB,Control,2637,0,0,FEMALE,O55,-7,0.0,5
project_11,wi,FR,HistoricalDramaComedy,10277,0,0,MALE,35to44,28,0.0,4
project_4,vc,DE,GermanProductions,3132,6,12,MALE,O55,-18,20.689655172413797,5
project_11,wi,FR,ComedyHistoricalLiterature,5635,0,0,FEMALE,45to54,28,0.0,4
project_3,wi,DE,VisuallyArresting,1940,2,3,FEMALE,18to24,17,7.142857142857142,4
project_2,vc,IE,Core,9232,0,0,MALE,25to34,-14,0.0,5
