project_id,type,campaign_country,cluster,survey_date,release_date,impressions,yes_answers,no_answers,gender,age_range,diff_survey_release,watching_rate_%
project_1,wi,NL,WomensFavouriteTV,2020-05-10,2020-03-18,6573,2,23,MALE,18to24,-53,5.555555555555555
project_6,vc,GB,Drama,2020-03-09,2020-02-21,2071,8,2,MALE,45to54,-17,53.333333333333336
project_6,wi,ES,Control,2019-11-30,2020-02-21,13474,4,75,FEMALE,18to24,83,4.2105263157894735
project_6,vc,GB,SpiesSecretOperations,2020-03-09,2020-02-21,2402,17,4,FEMALE,35to44,-17,44.73684210526316
project_2,wi,ES,OffensiveComedy,2020-10-09,2020-10-23,9818,18,10,MALE,O55,14,56.25
project_6,wi,FR,Control,2019-11-29,2020-02-21,8363,10,90,FEMALE,18to24,84,3.787878787878788
project_1,vc,ES,FemaleLedDramaMovies,2020-08-18,2020-03-18,11068,7,8,FEMALE,25to34,-153,28.0
project_1,vc,DE,FemaleLedDramaMovies,2020-07-07,2020-03-18,7601,4,2,MALE,O55,-111,66.66666666666667
project_1,vc,AT,WomensFavouriteTV,2020-07-07,2020-03-18,22505,5,13,MALE,45to54,-111,13.88888888888889
project_7,vc,FR,NormanThavaudFans,2020-07-12,2020-06-05,56665,15,32,FEMALE,35to44,-37,20.54794520547945
project_3,wi,IT,ComicBookTV,2020-09-08,2020-09-25,1688,0,0,FEMALE,45to54,17,0.0
project_11,wi,FR,HumoristCelebrities,2020-08-21,2020-09-18,3598,0,0,MALE,35to44,28,0.0
project_1,vc,GB,PopularDramaThrillerTV,2020-06-24,2020-03-18,4645,18,2,FEMALE,45to54,-98,31.57894736842105
project_1,vc,ES,PopularDrama,2020-08-18,2020-03-18,19165,8,20,FEMALE,18to24,-153,20.0
project_1,vc,DE,FemaleLedDramaMovies,2020-07-07,2020-03-18,5021,18,17,FEMALE,45to54,-111,18.94736842105263
project_5,wi,FR,ViewedPrimeVideoCampaigns,2020-04-10,2020-04-15,6595,16,16,FEMALE,35to44,5,38.095238095238095
project_12,wi,FR,Documentary,2020-08-21,2020-09-15,3930,0,0,FEMALE,18to24,25,0.0
project_4,vc,DE,Interest,2020-10-13,2020-09-25,1246,11,17,FEMALE,O55,-18,29.72972972972973
project_12,wi,FR,MotivationMovies,2020-08-21,2020-09-15,4119,0,0,FEMALE,25to34,25,0.0
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,2020-04-29,2020-04-15,8861,19,35,FEMALE,45to54,-14,28.78787878787879
project_13,wi,FR,MusicNostalgia,2020-09-21,2020-09-25,3625,0,0,FEMALE,45to54,4,0.0
project_6,wi,GB,Control,2019-11-29,2020-02-21,6599,8,6,MALE,25to34,84,20.0
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,1322,4,2,FEMALE,35to44,119,33.333333333333336
project_12,wi,FR,ToughGuys,2020-08-21,2020-09-15,3412,0,0,MALE,45to54,25,0.0
project_2,vc,PT,Demo,2020-11-07,2020-10-23,3583,0,3,MALE,O55,-15,0.0
project_2,wi,ES,USDocumentary,2020-10-09,2020-10-23,9102,41,6,MALE,25to34,14,85.41666666666667
project_7,vc,FR,LudovikFans,2020-07-12,2020-06-05,61644,16,42,FEMALE,25to34,-37,16.161616161616163
project_3,wi,GB,DarkTV,2020-08-14,2020-09-25,4997,6,11,FEMALE,O55,42,12.244897959183673
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,7900,2,2,MALE,18to24,-111,20.0
project_2,wi,AT,OffensiveComedy,2020-10-10,2020-10-23,5657,6,3,MALE,45to54,13,66.66666666666667
project_1,vc,ES,Cast,2020-08-18,2020-03-18,4471,3,2,MALE,O55,-153,42.857142857142854
project_12,wi,FR,RealityTVfans,2020-08-21,2020-09-15,3302,0,0,MALE,18to24,25,0.0
project_14,wi,AT,GermanyComedy,2020-09-14,2020-12-04,4066,0,1,FEMALE,O55,81,0.0
project_3,wi,GB,Dystopian,2020-08-14,2020-09-25,5589,9,1,FEMALE,45to54,42,21.428571428571427
project_4,wi,DE,GermanProductions,2020-07-15,2020-09-25,9260,22,45,FEMALE,25to34,72,18.0327868852459
project_9,wi,DE,Football,2020-06-02,2020-06-05,3633,17,75,FEMALE,18to24,3,17.171717171717173
project_3,wi,FR,Dystopian,2020-09-08,2020-09-25,4002,0,0,MALE,35to44,17,0.0
project_1,wi,GB,MysteryThriller,2020-05-10,2020-03-18,4103,0,3,MALE,45to54,-53,0.0
project_8,wi,GB,SimonPeggWright,2020-07-30,2020-10-30,4038,95,6,MALE,18to24,92,86.36363636363636
project_7,wi,FR,Comedy,2020-05-15,2020-06-05,13771,11,7,FEMALE,35to44,21,39.285714285714285
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,5949,2,55,MALE,O55,42,2.985074626865672
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,9720,1,31,FEMALE,18to24,42,2.0833333333333335
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,11791,1,1,FEMALE,45to54,21,33.333333333333336
project_2,vc,NO,Demo,2020-11-06,2020-10-23,1124,10,6,MALE,45to54,-14,58.8235294117647
project_13,wi,FR,FrenchCinema,2020-09-21,2020-09-25,1924,0,0,MALE,35to44,4,0.0
project_3,wi,DE,DarkTV,2020-09-08,2020-09-25,2305,3,8,FEMALE,25to34,17,7.142857142857143
project_6,vc,ES,TarantinoStyle,2020-03-09,2020-02-21,4251,14,2,FEMALE,35to44,-17,60.869565217391305
project_7,vc,FR,FrenchComedy,2020-07-12,2020-06-05,61448,7,45,FEMALE,45to54,-37,8.235294117647058
project_8,vc,GB,ComedyHorror,2020-11-06,2020-10-30,2188,0,0,FEMALE,35to44,-7,0.0
project_6,wi,FR,BrutalWitty,2019-11-29,2020-02-21,8142,5,14,MALE,25to34,84,21.73913043478261
project_8,vc,GB,Control,2020-11-06,2020-10-30,1395,0,0,FEMALE,35to44,-7,0.0
project_2,vc,PT,Mixed_Segment_D,2020-11-07,2020-10-23,15809,6,3,FEMALE,25to34,-15,60.0
project_2,wi,ES,USDocumentary,2020-10-09,2020-10-23,10221,14,10,FEMALE,45to54,14,48.275862068965516
project_3,wi,DE,PrimeVideoFans,2020-09-08,2020-09-25,1116,5,2,FEMALE,O55,17,20.833333333333332
project_1,vc,AT,Feminism,2020-07-07,2020-03-18,21502,2,14,MALE,18to24,-111,5.405405405405405
project_7,wi,FR,RealityTVHits,2020-05-15,2020-06-05,46626,19,72,MALE,25to34,21,17.59259259259259
project_1,vc,AT,WomensFavouriteTV,2020-07-07,2020-03-18,26179,6,9,MALE,35to44,-111,25.0
project_2,vc,PT,Mixed_Segment_C,2020-11-07,2020-10-23,7758,5,5,FEMALE,18to24,-15,45.45454545454545
project_13,wi,FR,MusicalsOnScreen,2020-09-21,2020-09-25,3901,0,0,MALE,35to44,4,0.0
project_6,wi,FR,Control,2019-11-29,2020-02-21,4022,3,41,FEMALE,35to44,84,3.061224489795918
project_2,vc,SE,Mixed_Segment_B,2020-11-06,2020-10-23,4028,8,5,MALE,25to34,-14,61.53846153846154
project_7,wi,FR,Gamers,2020-05-15,2020-06-05,35378,0,4,MALE,45to54,21,0.0
project_6,vc,FR,Action,2020-03-09,2020-02-21,2691,8,14,FEMALE,25to34,-17,19.51219512195122
project_6,vc,ES,SpiesSecretOperations,2020-03-09,2020-02-21,4665,23,2,FEMALE,45to54,-17,48.93617021276596
project_1,vc,AT,Books,2020-07-07,2020-03-18,23924,1,12,MALE,35to44,-111,4.3478260869565215
project_6,vc,GB,PRIMEOriginalSeries,2020-03-09,2020-02-21,3250,12,25,MALE,18to24,-17,18.181818181818183
project_1,vc,DE,Books,2020-07-07,2020-03-18,8636,20,8,FEMALE,35to44,-111,28.169014084507044
project_2,vc,NO,Core,2020-11-06,2020-10-23,3812,31,4,MALE,18to24,-14,79.48717948717949
project_6,vc,FR,Control,2020-03-09,2020-02-21,3925,10,59,FEMALE,25to34,-17,9.090909090909092
project_7,wi,FR,NormanThavaudFans,2020-05-15,2020-06-05,17520,24,46,MALE,18to24,21,27.586206896551722
project_6,wi,DE,SpiesSecretOperations,2019-11-29,2020-02-21,2094,6,17,MALE,45to54,84,17.647058823529413
project_4,vc,DE,Crime,2020-10-13,2020-09-25,3745,7,9,FEMALE,35to44,-18,22.580645161290324
project_14,wi,AT,GermanyComedy,2020-09-14,2020-12-04,4998,0,0,MALE,O55,81,0.0
project_7,vc,FR,CyprienFans,2020-07-12,2020-06-05,52450,17,33,FEMALE,35to44,-37,22.666666666666668
project_6,wi,FR,VengeanceSelfJustice,2019-11-29,2020-02-21,2551,7,6,FEMALE,45to54,84,23.333333333333332
project_5,wi,FR,Families,2020-04-10,2020-04-15,1000,4,0,FEMALE,18to24,5,100.0
project_12,wi,FR,RealityTVfans,2020-08-21,2020-09-15,3081,0,0,MALE,35to44,25,0.0
project_1,vc,DE,BestOfMystery,2020-07-07,2020-03-18,11287,3,2,MALE,O55,-111,33.333333333333336
project_6,vc,ES,VengeanceSelfJustice,2020-03-09,2020-02-21,5043,9,33,FEMALE,18to24,-17,16.071428571428573
project_7,vc,FR,McflyCarlito,2020-07-12,2020-06-05,87862,11,32,MALE,45to54,-37,14.666666666666666
project_6,wi,DE,SpiesSecretOperations,2019-11-29,2020-02-21,1647,9,10,FEMALE,45to54,84,31.03448275862069
project_5,wi,FR,PrimeVideoFans,2020-04-10,2020-04-15,6905,15,22,MALE,45to54,5,31.25
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,25641,8,33,MALE,25to34,21,16.3265306122449
project_8,wi,GB,TheCornettoTrilogy,2020-07-30,2020-10-30,805,32,1,MALE,45to54,92,94.11764705882354
project_1,vc,AT,DarkFemaleLedTV,2020-07-07,2020-03-18,23142,6,26,MALE,45to54,-111,11.764705882352942
project_10,wi,DE,BiographiesTrueStories,2020-10-23,2021-02-19,3295,7,13,FEMALE,35to44,119,30.434782608695652
project_2,vc,IE,Mixed_Segment_D,2020-11-06,2020-10-23,6622,0,0,FEMALE,35to44,-14,0.0
project_8,vc,GB,Mixed_Segment_F,2020-11-06,2020-10-30,3892,0,0,FEMALE,O55,-7,0.0
project_7,wi,FR,GuestStars,2020-05-15,2020-06-05,610,1,0,FEMALE,45to54,21,25.0
project_13,wi,FR,PrimeVideoFans,2020-09-21,2020-09-25,1382,0,0,MALE,45to54,4,0.0
project_2,vc,IE,Core,2020-11-06,2020-10-23,7341,0,0,FEMALE,35to44,-14,0.0
project_7,wi,FR,PrimeVideoFans,2020-05-15,2020-06-05,21087,1,0,MALE,45to54,21,100.0
project_6,wi,GB,Action,2019-11-29,2020-02-21,1189,5,6,MALE,25to34,84,25.0
project_1,vc,ES,PrimeVideoFans,2020-08-18,2020-03-18,5907,2,1,MALE,45to54,-153,40.0
project_14,wi,DE,Mixed_Segment_E,2020-09-14,2020-12-04,14032,0,0,FEMALE,35to44,81,0.0
project_3,wi,DE,SciFi,2020-09-08,2020-09-25,2420,7,4,MALE,18to24,17,21.875
project_5,vc,FR,FrenchInfluencers,2020-04-29,2020-04-15,14146,54,16,FEMALE,35to44,-14,44.62809917355372
project_6,wi,FR,PRIMEOriginalSeries,2019-11-29,2020-02-21,8038,15,12,FEMALE,18to24,84,16.853932584269664
project_6,vc,ES,VengeanceSelfJustice,2020-03-09,2020-02-21,5157,23,9,MALE,45to54,-17,38.333333333333336
project_2,vc,ES,USDocumentary,2020-11-10,2020-10-23,9041,0,0,MALE,45to54,-18,0.0
project_4,vc,DE,Crime,2020-10-13,2020-09-25,2901,4,36,MALE,O55,-18,7.6923076923076925
project_1,vc,DE,BestOfMystery,2020-07-07,2020-03-18,21133,6,25,MALE,35to44,-111,11.320754716981131
project_3,wi,FR,Dystopian,2020-09-08,2020-09-25,3852,0,0,FEMALE,25to34,17,0.0
project_4,vc,DE,Interest,2020-10-13,2020-09-25,2191,7,10,MALE,35to44,-18,30.434782608695652
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,1837,0,0,FEMALE,45to54,17,0.0
project_2,vc,DK,Broad,2020-11-06,2020-10-23,1870,0,0,FEMALE,45to54,-14,0.0
project_6,vc,ES,Drama,2020-03-09,2020-02-21,4597,2,15,MALE,18to24,-17,9.090909090909092
project_1,vc,AT,FemaleLedDramaMovies,2020-07-07,2020-03-18,28767,2,6,MALE,35to44,-111,12.5
project_3,wi,FR,ComicBookTV,2020-09-08,2020-09-25,4101,0,0,FEMALE,18to24,17,0.0
project_2,vc,SE,Demo,2020-11-06,2020-10-23,1549,11,3,MALE,35to44,-14,73.33333333333333
project_5,vc,FR,Teens,2020-04-29,2020-04-15,16974,32,142,MALE,18to24,-14,12.355212355212355
project_12,wi,FR,SportEntertainment,2020-08-21,2020-09-15,4092,0,0,FEMALE,18to24,25,0.0
project_6,vc,FR,CastCrew,2020-03-09,2020-02-21,2279,23,7,FEMALE,35to44,-17,51.111111111111114
project_3,wi,FR,ComicBookTV,2020-09-08,2020-09-25,3260,0,0,FEMALE,35to44,17,0.0
project_5,wi,FR,Singles,2020-04-10,2020-04-15,6484,4,45,MALE,45to54,5,6.896551724137931
project_1,wi,NL,FemaleLedDrama,2020-05-10,2020-03-18,3131,0,2,MALE,O55,-53,0.0
project_6,wi,ES,Action,2019-11-30,2020-02-21,16347,2,40,MALE,18to24,83,4.0
project_1,vc,GB,WomensFavouriteTV,2020-06-24,2020-03-18,4871,11,1,MALE,18to24,-98,64.70588235294117
project_1,vc,DE,Cast,2020-07-07,2020-03-18,3115,4,5,FEMALE,18to24,-111,10.81081081081081
project_1,vc,DE,DarkFemaleLedTV,2020-07-07,2020-03-18,7175,1,0,MALE,45to54,-111,100.0
project_4,wi,DE,Interest,2020-07-15,2020-09-25,3368,13,51,MALE,O55,72,15.116279069767442
project_2,vc,NO,Broad,2020-11-06,2020-10-23,2410,3,0,MALE,35to44,-14,100.0
project_2,vc,DK,Mixed_Segment_C,2020-11-06,2020-10-23,3413,0,0,FEMALE,25to34,-14,0.0
project_6,wi,DE,Action,2019-11-29,2020-02-21,1406,0,2,FEMALE,35to44,84,0.0
project_6,vc,ES,SpiesSecretOperations,2020-03-09,2020-02-21,5007,39,12,MALE,35to44,-17,51.31578947368421
project_8,vc,GB,BestOfComedy,2020-11-06,2020-10-30,1511,0,0,FEMALE,O55,-7,0.0
project_6,wi,DE,Drama,2019-11-29,2020-02-21,1459,2,3,FEMALE,35to44,84,20.0
project_14,wi,DE,GermanyComedy,2020-09-14,2020-12-04,2048,7,7,FEMALE,35to44,81,20.58823529411765
project_6,vc,FR,Action,2020-03-09,2020-02-21,2587,8,31,FEMALE,18to24,-17,12.5
project_2,vc,PT,Broad,2020-11-07,2020-10-23,8085,7,3,MALE,25to34,-15,58.333333333333336
project_11,wi,FR,Parents,2020-08-21,2020-09-18,5167,0,0,FEMALE,45to54,28,0.0
project_13,wi,FR,PrimeVideoFans,2020-09-21,2020-09-25,1558,0,0,FEMALE,18to24,4,0.0
project_6,wi,GB,Action,2019-11-29,2020-02-21,5617,10,53,MALE,18to24,84,8.547008547008547
project_7,wi,FR,CyprienFans,2020-05-15,2020-06-05,15359,0,2,FEMALE,45to54,21,0.0
project_3,wi,IT,PrimeVideoFans,2020-09-08,2020-09-25,2561,0,0,FEMALE,25to34,17,0.0
project_3,wi,FR,Dystopian,2020-09-08,2020-09-25,2766,0,0,MALE,O55,17,0.0
project_8,vc,GB,ViewedFlockSpots,2020-11-06,2020-10-30,820,0,0,MALE,35to44,-7,0.0
project_7,wi,FR,FrenchInfluencers,2020-05-15,2020-06-05,36037,9,22,FEMALE,35to44,21,15.789473684210526
project_5,wi,FR,ViewedPrimeVideoCampaigns,2020-04-10,2020-04-15,7748,5,57,MALE,35to44,5,7.246376811594203
project_2,wi,ES,Comedy,2020-10-09,2020-10-23,7347,8,9,MALE,O55,14,44.44444444444444
project_12,wi,FR,SportEntertainment,2020-08-21,2020-09-15,3566,0,0,MALE,25to34,25,0.0
project_7,wi,FR,McflyCarlito,2020-05-15,2020-06-05,20012,0,2,MALE,45to54,21,0.0
project_6,wi,ES,SpiesSecretOperations,2019-11-30,2020-02-21,32351,6,18,MALE,25to34,83,23.076923076923077
project_1,vc,AT,PopularDrama,2020-07-07,2020-03-18,23855,10,4,FEMALE,18to24,-111,18.181818181818183
project_1,vc,ES,PopularDrama,2020-08-18,2020-03-18,9639,12,0,FEMALE,O55,-153,54.54545454545455
project_7,vc,FR,FrenchComedy,2020-07-12,2020-06-05,63341,30,124,FEMALE,25to34,-37,13.636363636363637
project_6,wi,FR,SpiesSecretOperations,2019-11-29,2020-02-21,15883,22,18,MALE,18to24,84,25.0
project_7,wi,FR,Gamers,2020-05-15,2020-06-05,14051,0,2,FEMALE,45to54,21,0.0
project_6,vc,GB,CastCrew,2020-03-09,2020-02-21,2990,29,14,MALE,35to44,-17,39.726027397260275
project_1,vc,DE,Books,2020-07-07,2020-03-18,27046,1,4,MALE,25to34,-111,6.25
project_5,vc,FR,StrongFemaleLeads,2020-04-29,2020-04-15,20689,80,31,FEMALE,35to44,-14,47.61904761904762
project_11,wi,FR,FamilyEntertainment,2020-08-21,2020-09-18,8896,0,0,FEMALE,45to54,28,0.0
project_1,vc,DE,WomensFavouriteTV,2020-07-07,2020-03-18,17881,60,12,FEMALE,35to44,-111,38.70967741935484
project_3,wi,NL,Dystopian,2020-08-14,2020-09-25,7394,7,67,FEMALE,45to54,42,7.526881720430108
project_7,wi,FR,Gamers,2020-05-15,2020-06-05,18806,7,7,FEMALE,35to44,21,25.925925925925927
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,6962,14,14,FEMALE,25to34,-111,18.42105263157895
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,13488,4,10,MALE,25to34,-111,13.793103448275861
project_4,wi,DE,Interest,2020-07-15,2020-09-25,3867,11,31,FEMALE,O55,72,13.75
project_1,vc,DE,PopularDrama,2020-07-07,2020-03-18,6155,18,20,FEMALE,45to54,-111,16.822429906542055
project_1,vc,ES,PrimeVideoFans,2020-08-18,2020-03-18,8235,12,10,FEMALE,18to24,-153,36.36363636363637
project_12,wi,FR,SportEntertainment,2020-08-21,2020-09-15,4755,0,0,FEMALE,25to34,25,0.0
project_2,vc,PT,Core,2020-11-07,2020-10-23,7222,35,11,MALE,18to24,-15,68.62745098039215
project_7,wi,FR,LudovikFans,2020-05-15,2020-06-05,23918,36,22,FEMALE,18to24,21,42.857142857142854
project_2,vc,SE,Mixed_Segment_D,2020-11-06,2020-10-23,4433,1,1,FEMALE,35to44,-14,33.333333333333336
project_7,wi,FR,Comedy,2020-05-15,2020-06-05,830,11,2,FEMALE,45to54,21,61.111111111111114
project_6,vc,GB,BrutalWitty,2020-03-09,2020-02-21,2847,24,40,FEMALE,18to24,-17,23.762376237623762
project_3,wi,IT,SciFi,2020-09-08,2020-09-25,2772,0,0,MALE,45to54,17,0.0
project_2,vc,PT,Broad,2020-11-07,2020-10-23,4532,0,7,FEMALE,O55,-15,0.0
project_1,vc,DE,Books,2020-07-07,2020-03-18,3481,3,5,FEMALE,18to24,-111,8.108108108108109
project_3,wi,FR,Dystopian,2020-09-08,2020-09-25,2476,0,0,FEMALE,O55,17,0.0
project_1,wi,GB,MysteryThriller,2020-05-10,2020-03-18,7173,2,0,FEMALE,O55,-53,40.0
project_1,vc,DE,FemaleLedDramaMovies,2020-07-07,2020-03-18,13173,6,10,MALE,35to44,-111,14.634146341463415
project_1,vc,DE,DarkFemaleLedTV,2020-07-07,2020-03-18,5479,10,23,MALE,45to54,-111,14.705882352941176
project_2,vc,FI,Core,2020-11-06,2020-10-23,4475,22,8,MALE,18to24,-14,73.33333333333333
project_2,wi,AT,Comedy,2020-10-10,2020-10-23,4681,3,7,FEMALE,35to44,13,30.0
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,4702,0,0,MALE,25to34,17,0.0
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,3898,0,0,MALE,O55,17,0.0
project_1,vc,DE,Feminism,2020-07-07,2020-03-18,6780,0,0,MALE,O55,-111,0.0
project_2,vc,SE,Mixed_Segment_D,2020-11-06,2020-10-23,4503,0,0,FEMALE,25to34,-14,0.0
project_8,vc,GB,FlockAudiences,2020-11-06,2020-10-30,5137,0,0,FEMALE,18to24,-7,0.0
project_2,vc,DK,Demo,2020-11-06,2020-10-23,1717,0,0,FEMALE,O55,-14,0.0
project_1,vc,AT,WomensFavouriteTV,2020-07-07,2020-03-18,29314,26,3,FEMALE,25to34,-111,32.098765432098766
project_1,vc,GB,MysteryThriller,2020-06-24,2020-03-18,6025,3,5,MALE,O55,-98,14.285714285714286
project_7,vc,FR,Gamers,2020-07-12,2020-06-05,41568,10,19,FEMALE,45to54,-37,22.727272727272727
project_5,wi,FR,Moviegoers,2020-04-10,2020-04-15,6627,10,61,MALE,35to44,5,12.5
project_2,wi,ES,SBC,2020-10-09,2020-10-23,10276,37,19,FEMALE,18to24,14,63.793103448275865
project_5,vc,FR,FrenchComedy,2020-04-29,2020-04-15,19712,70,45,FEMALE,45to54,-14,43.47826086956522
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,1700,1,5,FEMALE,35to44,84,7.142857142857143
project_2,vc,DK,Mixed_Segment_D,2020-11-06,2020-10-23,4365,0,0,MALE,25to34,-14,0.0
project_1,wi,NL,FemaleLedDrama,2020-05-10,2020-03-18,3418,1,0,FEMALE,O55,-53,16.666666666666668
project_2,vc,PT,Demo,2020-11-07,2020-10-23,2609,21,11,MALE,25to34,-15,58.333333333333336
project_12,wi,FR,PSGFans,2020-08-21,2020-09-15,1491,0,0,MALE,45to54,25,0.0
project_4,vc,DE,GermanProductions,2020-10-13,2020-09-25,3026,9,3,FEMALE,45to54,-18,40.90909090909091
project_5,wi,FR,Moviegoers,2020-04-10,2020-04-15,7518,19,23,FEMALE,18to24,5,25.333333333333332
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,1079,1,6,MALE,18to24,119,9.090909090909092
project_6,wi,GB,CastCrew,2019-11-29,2020-02-21,3650,30,9,MALE,45to54,84,51.724137931034484
project_3,wi,FR,Dystopian,2020-09-08,2020-09-25,5311,0,0,MALE,25to34,17,0.0
project_8,vc,GB,Control,2020-11-06,2020-10-30,2637,0,0,FEMALE,O55,-7,0.0
project_11,wi,FR,HistoricalDramaComedy,2020-08-21,2020-09-18,10277,0,0,MALE,35to44,28,0.0
project_4,vc,DE,GermanProductions,2020-10-13,2020-09-25,3132,6,12,MALE,O55,-18,20.689655172413794
project_11,wi,FR,ComedyHistoricalLiterature,2020-08-21,2020-09-18,5635,0,0,FEMALE,45to54,28,0.0
project_3,wi,DE,VisuallyArresting,2020-09-08,2020-09-25,1940,2,3,FEMALE,18to24,17,7.142857142857143
project_2,vc,IE,Core,2020-11-06,2020-10-23,9232,0,0,MALE,25to34,-14,0.0
project_13,wi,FR,DocumentaryGenre,2020-09-21,2020-09-25,4179,0,0,FEMALE,18to24,4,0.0
project_10,wi,DE,GermanDrama,2020-10-23,2021-02-19,1513,4,21,FEMALE,25to34,119,12.5
project_12,wi,FR,FrenchCinema,2020-08-21,2020-09-15,4222,0,0,FEMALE,25to34,25,0.0
project_4,wi,DE,SophisticatedCrimeTV,2020-07-15,2020-09-25,1250,1,12,FEMALE,O55,72,5.555555555555555
project_6,wi,GB,SpiesSecretOperations,2019-11-29,2020-02-21,3758,20,19,MALE,25to34,84,28.985507246376812
project_11,wi,FR,PopularCultComedy,2020-08-21,2020-09-18,23800,0,0,MALE,25to34,28,0.0
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,9399,3,47,MALE,35to44,42,5.084745762711864
project_6,vc,GB,Action,2020-03-09,2020-02-21,2165,5,2,MALE,45to54,-17,38.46153846153846
project_12,wi,FR,PrimeVideoFans,2020-08-21,2020-09-15,3361,0,0,FEMALE,18to24,25,0.0
project_10,wi,DE,Berlin,2020-10-23,2021-02-19,544,0,11,MALE,O55,119,0.0
project_6,wi,DE,CastCrew,2019-11-29,2020-02-21,2213,11,7,MALE,18to24,84,40.74074074074074
project_3,wi,DE,VisuallyArresting,2020-09-08,2020-09-25,1612,1,6,FEMALE,35to44,17,3.8461538461538463
project_1,vc,DE,PopularDrama,2020-07-07,2020-03-18,2825,1,0,MALE,45to54,-111,100.0
project_4,vc,DE,PrimeVideoFans,2020-10-13,2020-09-25,1909,11,15,FEMALE,25to34,-18,16.176470588235293
project_6,wi,GB,CastCrew,2019-11-29,2020-02-21,2017,18,8,FEMALE,45to54,84,51.42857142857143
project_6,vc,FR,Action,2020-03-09,2020-02-21,3467,20,37,MALE,25to34,-17,27.027027027027028
project_6,wi,DE,Action,2019-11-29,2020-02-21,1268,0,1,MALE,45to54,84,0.0
project_12,wi,FR,SportEntertainment,2020-08-21,2020-09-15,2842,0,0,FEMALE,O55,25,0.0
project_9,wi,DE,Football,2020-06-02,2020-06-05,3394,15,83,FEMALE,35to44,3,14.705882352941176
project_6,wi,DE,PRIMEOriginalSeries,2019-11-29,2020-02-21,2209,1,2,MALE,18to24,84,5.0
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,3941,20,4,MALE,18to24,14,80.0
project_1,vc,ES,Feminism,2020-08-18,2020-03-18,7235,8,4,FEMALE,25to34,-153,29.62962962962963
project_6,wi,GB,Action,2019-11-29,2020-02-21,715,1,4,FEMALE,25to34,84,12.5
project_3,wi,FR,DarkTV,2020-09-08,2020-09-25,5876,0,0,MALE,18to24,17,0.0
project_1,vc,DE,Cast,2020-07-07,2020-03-18,2676,7,17,FEMALE,45to54,-111,17.94871794871795
project_6,wi,DE,VengeanceSelfJustice,2019-11-29,2020-02-21,2360,11,8,MALE,25to34,84,28.94736842105263
project_2,wi,ES,USCulture,2020-10-09,2020-10-23,3929,5,13,MALE,O55,14,26.31578947368421
project_12,wi,FR,Football,2020-08-21,2020-09-15,2679,0,0,MALE,18to24,25,0.0
project_14,wi,DE,Mixed_Segment_E,2020-09-14,2020-12-04,14881,0,0,FEMALE,45to54,81,0.0
project_7,wi,FR,NormanThavaudFans,2020-05-15,2020-06-05,40369,13,26,MALE,25to34,21,27.659574468085108
project_6,wi,FR,CastCrew,2019-11-29,2020-02-21,6617,9,9,FEMALE,25to34,84,30.0
project_3,wi,NL,DarkTV,2020-08-14,2020-09-25,10223,2,61,MALE,18to24,42,2.7777777777777777
project_6,wi,FR,CastCrew,2019-11-29,2020-02-21,3838,28,23,MALE,45to54,84,36.8421052631579
project_7,vc,FR,Gamers,2020-07-12,2020-06-05,58908,52,54,FEMALE,18to24,-37,28.415300546448087
project_14,wi,AT,GermanComedy,2020-09-14,2020-12-04,3851,2,0,MALE,35to44,81,25.0
project_4,wi,DE,Thriller,2020-07-15,2020-09-25,9479,41,40,MALE,18to24,72,30.827067669172934
project_3,wi,NL,Dystopian,2020-08-14,2020-09-25,5783,2,51,MALE,O55,42,3.278688524590164
project_6,vc,DE,Action,2020-03-09,2020-02-21,2382,5,21,MALE,25to34,-17,13.157894736842104
project_6,wi,FR,BrutalWitty,2019-11-29,2020-02-21,4300,11,25,MALE,25to34,84,16.923076923076923
project_5,vc,FR,InARelationship,2020-04-29,2020-04-15,16559,9,72,MALE,35to44,-14,8.823529411764707
project_4,vc,DE,Thriller,2020-10-13,2020-09-25,2771,14,22,FEMALE,45to54,-18,28.0
project_7,vc,FR,RealityTVHits,2020-07-12,2020-06-05,38048,81,74,FEMALE,18to24,-37,36.486486486486484
project_4,wi,DE,Spies,2020-07-15,2020-09-25,8467,28,26,FEMALE,35to44,72,28.8659793814433
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,2020-04-29,2020-04-15,12247,16,61,MALE,35to44,-14,18.6046511627907
project_1,vc,GB,MysteryThriller,2020-06-24,2020-03-18,5412,23,4,FEMALE,45to54,-98,29.11392405063291
