PROJECT_ID,TYPE,CAMPAIGN_COUNTRY,CLUSTER,DEMOGRAPHY,SURVEY_DATE,RELEASE_DATE,IMPRESSIONS,YES_ANSWERS,NO_ANSWERS,NA_ANSWERS
project_3,wi,GB,Dystopian,MALE_45to54,2020-08-14,2020-09-25,7831,19,7,17
project_5,vc,FR,ViewedCP1Spots,FEMALE_ALL,2020-04-29,2020-04-15,122253,767,227,481
project_7,wi,FR,CyprienFans,FEMALE_35to44,2020-05-15,2020-06-05,20862,14,5,2
project_1,wi,GB,WomensFavouriteTV,MALE_45to54,2020-05-10,2020-03-18,2790,0,2,1
project_6,wi,ES,PRIMEOriginalSeries,FEMALE_O45,2019-11-30,2020-02-21,4903,14,5,4
project_7,vc,FR,NormanThavaudFans,FEMALE_18to24,2020-07-12,2020-06-05,57565,47,28,46
project_2,vc,IE,Core,MALE_U25,2020-11-06,2020-10-23,7782,0,0,0
project_6,wi,DE,Control,MALE_O45,2019-11-29,2020-02-21,2306,2,67,17
project_7,wi,FR,FrenchInfluencers,FEMALE_25to34,2020-05-15,2020-06-05,37806,33,49,53
project_6,vc,DE,Action,MALE_O45,2020-03-09,2020-02-21,1909,4,10,10
project_13,wi,FR,PrimeVideoFans,MALE_35to44,2020-09-21,2020-09-25,1364,0,0,0
project_8,vc,GB,Mixed_Segment_E,FEMALE_O55,2020-11-06,2020-10-30,6515,0,0,0
project_5,wi,FR,ViewedPrimeVideoCampaigns,FEMALE_O45,2020-04-10,2020-04-15,6774,15,31,7
project_8,vc,GB,ViewedFanSpots,FEMALE_25to34,2020-11-06,2020-10-30,763,0,0,0
project_1,wi,NL,WomensFavouriteTV,MALE_U25,2020-05-10,2020-03-18,6573,2,23,11
project_6,vc,GB,Drama,MALE_O45,2020-03-09,2020-02-21,2071,8,2,5
project_6,wi,ES,Control,FEMALE_U25,2019-11-30,2020-02-21,13474,4,75,16
project_6,vc,GB,SpiesSecretOperations,FEMALE_35to44,2020-03-09,2020-02-21,2402,17,4,17
project_2,wi,ES,OffensiveComedy,MALE_O55,2020-10-09,2020-10-23,9818,18,10,4
project_6,wi,FR,Control,FEMALE_U25,2019-11-29,2020-02-21,8363,10,90,164
project_1,vc,ES,FemaleLedDramaMovies,FEMALE_25to34,2020-08-18,2020-03-18,11068,7,8,10
project_1,vc,DE,FemaleLedDramaMovies,MALE_O55,2020-07-07,2020-03-18,7601,4,2,0
project_1,vc,AT,WomensFavouriteTV,MALE_O45,2020-07-07,2020-03-18,22505,5,13,18
project_7,vc,FR,NormanThavaudFans,FEMALE_35to44,2020-07-12,2020-06-05,56665,15,32,26
project_3,wi,IT,ComicBookTV,FEMALE_45to54,2020-09-08,2020-09-25,1688,0,0,0
project_11,wi,FR,HumoristCelebrities,MALE_35to44,2020-08-21,2020-09-18,3598,0,0,0
project_1,vc,GB,PopularDramaThrillerTV,FEMALE_45to54,2020-06-24,2020-03-18,4645,18,2,37
project_1,vc,ES,PopularDrama,FEMALE_U25,2020-08-18,2020-03-18,19165,8,20,12
project_1,vc,DE,FemaleLedDramaMovies,FEMALE_O45,2020-07-07,2020-03-18,5021,18,17,60
project_5,wi,FR,ViewedPrimeVideoCampaigns,FEMALE_35to44,2020-04-10,2020-04-15,6595,16,16,10
project_12,wi,FR,Documentary,FEMALE_18to24,2020-08-21,2020-09-15,3930,0,0,0
project_4,vc,DE,Interest,FEMALE_O55,2020-10-13,2020-09-25,1246,11,17,9
project_12,wi,FR,MotivationMovies,FEMALE_25to34,2020-08-21,2020-09-15,4119,0,0,0
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,FEMALE_O45,2020-04-29,2020-04-15,8861,19,35,12
project_13,wi,FR,MusicNostalgia,FEMALE_45to54,2020-09-21,2020-09-25,3625,0,0,0
project_6,wi,GB,Control,MALE_O25,2019-11-29,2020-02-21,6599,8,6,26
project_10,wi,DE,Berlin,FEMALE_35to44,2020-10-23,2021-02-19,1322,4,2,6
project_12,wi,FR,ToughGuys,MALE_45to54,2020-08-21,2020-09-15,3412,0,0,0
project_2,vc,PT,Demo,MALE_O55,2020-11-07,2020-10-23,3583,0,3,1
project_5,vc,FR,ViewedCP2Spots,MALE_ALL,2020-04-29,2020-04-15,1153,7,26,6
project_2,wi,ES,USDocumentary,MALE_25to34,2020-10-09,2020-10-23,9102,41,6,1
project_7,vc,FR,LudovikFans,FEMALE_25to34,2020-07-12,2020-06-05,61644,16,42,41
project_3,wi,GB,DarkTV,FEMALE_O55,2020-08-14,2020-09-25,4997,6,11,32
project_1,vc,DE,Feminism,MALE_U25,2020-07-07,2020-03-18,7900,2,2,6
project_2,wi,AT,OffensiveComedy,MALE_45to54,2020-10-10,2020-10-23,5657,6,3,0
project_1,vc,ES,Cast,MALE_O55,2020-08-18,2020-03-18,4471,3,2,2
project_12,wi,FR,RealityTVfans,MALE_18to24,2020-08-21,2020-09-15,3302,0,0,0
project_14,wi,AT,GermanyComedy,FEMALE_O55,2020-09-14,2020-12-04,4066,0,1,2
project_3,wi,GB,Dystopian,FEMALE_45to54,2020-08-14,2020-09-25,5589,9,1,32
project_4,wi,DE,GermanProductions,FEMALE_25to34,2020-07-15,2020-09-25,9260,22,45,55
project_9,wi,DE,Football,FEMALE_18to24,2020-06-02,2020-06-05,3633,17,75,7
project_3,wi,FR,Dystopian,MALE_35to44,2020-09-08,2020-09-25,4002,0,0,0
project_1,wi,GB,MysteryThriller,MALE_45to54,2020-05-10,2020-03-18,4103,0,3,2
project_8,wi,GB,SimonPeggWright,MALE_U25,2020-07-30,2020-10-30,4038,95,6,9
project_7,wi,FR,Comedy,FEMALE_35to44,2020-05-15,2020-06-05,13771,11,7,10
project_3,wi,NL,DarkTV,MALE_O55,2020-08-14,2020-09-25,5949,2,55,10
project_3,wi,NL,DarkTV,FEMALE_U25,2020-08-14,2020-09-25,9720,1,31,16
project_7,wi,FR,RealityTVHits,FEMALE_45to54,2020-05-15,2020-06-05,11791,1,1,1
project_2,vc,NO,Demo,MALE_45to54,2020-11-06,2020-10-23,1124,10,6,1
project_13,wi,FR,FrenchCinema,MALE_35to44,2020-09-21,2020-09-25,1924,0,0,0
project_3,wi,DE,DarkTV,FEMALE_25to34,2020-09-08,2020-09-25,2305,3,8,31
project_6,vc,ES,TarantinoStyle,FEMALE_35to44,2020-03-09,2020-02-21,4251,14,2,7
project_7,vc,FR,FrenchComedy,FEMALE_45to54,2020-07-12,2020-06-05,61448,7,45,33
project_8,vc,GB,ComedyHorror,FEMALE_35to44,2020-11-06,2020-10-30,2188,0,0,0
project_6,wi,FR,BrutalWitty,MALE_O25,2019-11-29,2020-02-21,8142,5,14,4
project_8,vc,GB,Control,FEMALE_35to44,2020-11-06,2020-10-30,1395,0,0,0
project_2,vc,PT,Mixed_Segment_D,FEMALE_25to34,2020-11-07,2020-10-23,15809,6,3,1
project_2,wi,ES,USDocumentary,FEMALE_45to54,2020-10-09,2020-10-23,10221,14,10,5
project_3,wi,DE,PrimeVideoFans,FEMALE_O55,2020-09-08,2020-09-25,1116,5,2,17
project_1,vc,AT,Feminism,MALE_18to24,2020-07-07,2020-03-18,21502,2,14,21
project_7,wi,FR,RealityTVHits,MALE_25to34,2020-05-15,2020-06-05,46626,19,72,17
project_1,vc,AT,WomensFavouriteTV,MALE_35to44,2020-07-07,2020-03-18,26179,6,9,9
project_2,vc,PT,Mixed_Segment_C,FEMALE_U25,2020-11-07,2020-10-23,7758,5,5,1
project_13,wi,FR,MusicalsOnScreen,MALE_35to44,2020-09-21,2020-09-25,3901,0,0,0
project_6,wi,FR,Control,FEMALE_35to44,2019-11-29,2020-02-21,4022,3,41,54
project_2,vc,SE,Mixed_Segment_B,MALE_25to34,2020-11-06,2020-10-23,4028,8,5,0
project_7,wi,FR,Gamers,MALE_45to54,2020-05-15,2020-06-05,35378,0,4,2
project_6,vc,FR,Action,FEMALE_25to34,2020-03-09,2020-02-21,2691,8,14,19
project_6,vc,ES,SpiesSecretOperations,FEMALE_O45,2020-03-09,2020-02-21,4665,23,2,22
project_1,vc,AT,Books,MALE_35to44,2020-07-07,2020-03-18,23924,1,12,10
project_6,vc,GB,PRIMEOriginalSeries,MALE_U25,2020-03-09,2020-02-21,3250,12,25,29
project_1,vc,DE,Books,FEMALE_35to44,2020-07-07,2020-03-18,8636,20,8,43
project_2,vc,NO,Core,MALE_U25,2020-11-06,2020-10-23,3812,31,4,4
project_6,vc,FR,Control,FEMALE_25to34,2020-03-09,2020-02-21,3925,10,59,41
project_7,wi,FR,NormanThavaudFans,MALE_18to24,2020-05-15,2020-06-05,17520,24,46,17
project_6,wi,DE,SpiesSecretOperations,MALE_O45,2019-11-29,2020-02-21,2094,6,17,11
project_4,vc,DE,Crime,FEMALE_35to44,2020-10-13,2020-09-25,3745,7,9,15
project_14,wi,AT,GermanyComedy,MALE_O55,2020-09-14,2020-12-04,4998,0,0,2
project_7,vc,FR,CyprienFans,FEMALE_35to44,2020-07-12,2020-06-05,52450,17,33,25
project_6,wi,FR,VengeanceSelfJustice,FEMALE_O45,2019-11-29,2020-02-21,2551,7,6,17
project_5,wi,FR,Families,FEMALE_U25,2020-04-10,2020-04-15,1000,4,0,0
project_12,wi,FR,RealityTVfans,MALE_35to44,2020-08-21,2020-09-15,3081,0,0,0
project_1,vc,DE,BestOfMystery,MALE_O55,2020-07-07,2020-03-18,11287,3,2,4
project_6,vc,ES,VengeanceSelfJustice,FEMALE_U25,2020-03-09,2020-02-21,5043,9,33,14
project_7,vc,FR,McflyCarlito,MALE_45to54,2020-07-12,2020-06-05,87862,11,32,32
project_6,wi,DE,SpiesSecretOperations,FEMALE_O45,2019-11-29,2020-02-21,1647,9,10,10
project_5,wi,FR,PrimeVideoFans,MALE_O45,2020-04-10,2020-04-15,6905,15,22,11
project_7,wi,FR,GuestStars,MALE_25to34,2020-05-15,2020-06-05,25641,8,33,8
project_8,wi,GB,TheCornettoTrilogy,MALE_45to54,2020-07-30,2020-10-30,805,32,1,1
project_1,vc,AT,DarkFemaleLedTV,MALE_O45,2020-07-07,2020-03-18,23142,6,26,19
project_10,wi,DE,BiographiesTrueStories,FEMALE_35to44,2020-10-23,2021-02-19,3295,7,13,3
project_2,vc,IE,Mixed_Segment_D,FEMALE_35to44,2020-11-06,2020-10-23,6622,0,0,0
project_8,vc,GB,Mixed_Segment_F,FEMALE_O55,2020-11-06,2020-10-30,3892,0,0,0
project_7,wi,FR,GuestStars,FEMALE_O45,2020-05-15,2020-06-05,610,1,0,3
project_13,wi,FR,PrimeVideoFans,MALE_45to54,2020-09-21,2020-09-25,1382,0,0,0
project_2,vc,IE,Core,FEMALE_35to44,2020-11-06,2020-10-23,7341,0,0,0
project_7,wi,FR,PrimeVideoFans,MALE_45to54,2020-05-15,2020-06-05,21087,1,0,0
project_6,wi,GB,Action,MALE_O25,2019-11-29,2020-02-21,1189,5,6,9
project_1,vc,ES,PrimeVideoFans,MALE_45to54,2020-08-18,2020-03-18,5907,2,1,2
project_14,wi,DE,Mixed_Segment_E,FEMALE_35to44,2020-09-14,2020-12-04,14032,0,0,0
project_3,wi,DE,SciFi,MALE_U25,2020-09-08,2020-09-25,2420,7,4,21
project_5,vc,FR,FrenchInfluencers,FEMALE_35to44,2020-04-29,2020-04-15,14146,54,16,51
project_6,wi,FR,PRIMEOriginalSeries,FEMALE_U25,2019-11-29,2020-02-21,8038,15,12,62
project_6,vc,ES,VengeanceSelfJustice,MALE_O45,2020-03-09,2020-02-21,5157,23,9,28
project_2,vc,ES,USDocumentary,MALE_45to54,2020-11-10,2020-10-23,9041,0,0,0
project_4,vc,DE,Crime,MALE_O55,2020-10-13,2020-09-25,2901,4,36,12
project_1,vc,DE,BestOfMystery,MALE_35to44,2020-07-07,2020-03-18,21133,6,25,22
project_3,wi,FR,Dystopian,FEMALE_25to34,2020-09-08,2020-09-25,3852,0,0,0
project_4,vc,DE,Interest,MALE_35to44,2020-10-13,2020-09-25,2191,7,10,6
project_3,wi,IT,SciFi,FEMALE_45to54,2020-09-08,2020-09-25,1837,0,0,0
project_2,vc,DK,Broad,FEMALE_45to54,2020-11-06,2020-10-23,1870,0,0,0
project_6,vc,ES,Drama,MALE_U25,2020-03-09,2020-02-21,4597,2,15,5
project_1,vc,AT,FemaleLedDramaMovies,MALE_35to44,2020-07-07,2020-03-18,28767,2,6,8
project_3,wi,FR,ComicBookTV,FEMALE_U25,2020-09-08,2020-09-25,4101,0,0,0
project_2,vc,SE,Demo,MALE_35to44,2020-11-06,2020-10-23,1549,11,3,1
project_5,vc,FR,Teens,MALE_U25,2020-04-29,2020-04-15,16974,32,142,85
project_12,wi,FR,SportEntertainment,FEMALE_18to24,2020-08-21,2020-09-15,4092,0,0,0
project_6,vc,FR,CastCrew,FEMALE_35to44,2020-03-09,2020-02-21,2279,23,7,15
project_3,wi,FR,ComicBookTV,FEMALE_35to44,2020-09-08,2020-09-25,3260,0,0,0
project_5,wi,FR,Singles,MALE_O45,2020-04-10,2020-04-15,6484,4,45,9
project_1,wi,NL,FemaleLedDrama,MALE_O55,2020-05-10,2020-03-18,3131,0,2,3
project_6,wi,ES,Action,MALE_U25,2019-11-30,2020-02-21,16347,2,40,8
project_1,vc,GB,WomensFavouriteTV,MALE_U25,2020-06-24,2020-03-18,4871,11,1,5
project_1,vc,DE,Cast,FEMALE_18to24,2020-07-07,2020-03-18,3115,4,5,28
project_1,vc,DE,DarkFemaleLedTV,MALE_45to54,2020-07-07,2020-03-18,7175,1,0,0
project_4,wi,DE,Interest,MALE_O55,2020-07-15,2020-09-25,3368,13,51,22
project_2,vc,NO,Broad,MALE_35to44,2020-11-06,2020-10-23,2410,3,0,0
project_2,vc,DK,Mixed_Segment_C,FEMALE_25to34,2020-11-06,2020-10-23,3413,0,0,0
project_6,wi,DE,Action,FEMALE_35to44,2019-11-29,2020-02-21,1406,0,2,6
project_6,vc,ES,SpiesSecretOperations,MALE_35to44,2020-03-09,2020-02-21,5007,39,12,25
project_8,vc,GB,BestOfComedy,FEMALE_O55,2020-11-06,2020-10-30,1511,0,0,0
project_6,wi,DE,Drama,FEMALE_35to44,2019-11-29,2020-02-21,1459,2,3,5
project_14,wi,DE,GermanyComedy,FEMALE_35to44,2020-09-14,2020-12-04,2048,7,7,20
project_6,vc,FR,Action,FEMALE_U25,2020-03-09,2020-02-21,2587,8,31,25
project_2,vc,PT,Broad,MALE_25to34,2020-11-07,2020-10-23,8085,7,3,2
project_11,wi,FR,Parents,FEMALE_45to54,2020-08-21,2020-09-18,5167,0,0,0
project_13,wi,FR,PrimeVideoFans,FEMALE_18to24,2020-09-21,2020-09-25,1558,0,0,0
project_6,wi,GB,Action,MALE_U25,2019-11-29,2020-02-21,5617,10,53,54
project_7,wi,FR,CyprienFans,FEMALE_45to54,2020-05-15,2020-06-05,15359,0,2,0
project_3,wi,IT,PrimeVideoFans,FEMALE_25to34,2020-09-08,2020-09-25,2561,0,0,0
project_3,wi,FR,Dystopian,MALE_O55,2020-09-08,2020-09-25,2766,0,0,0
project_8,vc,GB,ViewedFlockSpots,MALE_35to44,2020-11-06,2020-10-30,820,0,0,0
project_7,wi,FR,FrenchInfluencers,FEMALE_35to44,2020-05-15,2020-06-05,36037,9,22,26
project_5,wi,FR,ViewedPrimeVideoCampaigns,MALE_35to44,2020-04-10,2020-04-15,7748,5,57,7
project_2,wi,ES,Comedy,MALE_O55,2020-10-09,2020-10-23,7347,8,9,1
project_12,wi,FR,SportEntertainment,MALE_25to34,2020-08-21,2020-09-15,3566,0,0,0
project_7,wi,FR,McflyCarlito,MALE_45to54,2020-05-15,2020-06-05,20012,0,2,1
project_6,wi,ES,SpiesSecretOperations,MALE_O25,2019-11-30,2020-02-21,32351,6,18,2
project_1,vc,AT,PopularDrama,FEMALE_18to24,2020-07-07,2020-03-18,23855,10,4,41
project_1,vc,ES,PopularDrama,FEMALE_O55,2020-08-18,2020-03-18,9639,12,0,10
project_7,vc,FR,FrenchComedy,FEMALE_25to34,2020-07-12,2020-06-05,63341,30,124,66
project_6,wi,FR,SpiesSecretOperations,MALE_U25,2019-11-29,2020-02-21,15883,22,18,48
project_7,wi,FR,Gamers,FEMALE_45to54,2020-05-15,2020-06-05,14051,0,2,3
project_6,vc,GB,CastCrew,MALE_35to44,2020-03-09,2020-02-21,2990,29,14,30
project_1,vc,DE,Books,MALE_25to34,2020-07-07,2020-03-18,27046,1,4,11
project_5,vc,FR,StrongFemaleLeads,FEMALE_35to44,2020-04-29,2020-04-15,20689,80,31,57
project_11,wi,FR,FamilyEntertainment,FEMALE_45to54,2020-08-21,2020-09-18,8896,0,0,0
project_1,vc,DE,WomensFavouriteTV,FEMALE_35to44,2020-07-07,2020-03-18,17881,60,12,83
project_3,wi,NL,Dystopian,FEMALE_45to54,2020-08-14,2020-09-25,7394,7,67,19
project_7,wi,FR,Gamers,FEMALE_35to44,2020-05-15,2020-06-05,18806,7,7,13
project_1,vc,DE,Feminism,FEMALE_25to34,2020-07-07,2020-03-18,6962,14,14,48
project_1,vc,DE,Feminism,MALE_25to34,2020-07-07,2020-03-18,13488,4,10,15
project_4,wi,DE,Interest,FEMALE_O55,2020-07-15,2020-09-25,3867,11,31,38
project_1,vc,DE,PopularDrama,FEMALE_O45,2020-07-07,2020-03-18,6155,18,20,69
project_1,vc,ES,PrimeVideoFans,FEMALE_U25,2020-08-18,2020-03-18,8235,12,10,11
project_12,wi,FR,SportEntertainment,FEMALE_25to34,2020-08-21,2020-09-15,4755,0,0,0
project_2,vc,PT,Core,MALE_U25,2020-11-07,2020-10-23,7222,35,11,5
project_7,wi,FR,LudovikFans,FEMALE_18to24,2020-05-15,2020-06-05,23918,36,22,26
project_2,vc,SE,Mixed_Segment_D,FEMALE_35to44,2020-11-06,2020-10-23,4433,1,1,1
project_7,wi,FR,Comedy,FEMALE_O45,2020-05-15,2020-06-05,830,11,2,5
project_6,vc,GB,BrutalWitty,FEMALE_U25,2020-03-09,2020-02-21,2847,24,40,37
project_3,wi,IT,SciFi,MALE_45to54,2020-09-08,2020-09-25,2772,0,0,0
project_2,vc,PT,Broad,FEMALE_O55,2020-11-07,2020-10-23,4532,0,7,1
project_1,vc,DE,Books,FEMALE_18to24,2020-07-07,2020-03-18,3481,3,5,29
project_3,wi,FR,Dystopian,FEMALE_O55,2020-09-08,2020-09-25,2476,0,0,0
project_1,wi,GB,MysteryThriller,FEMALE_O55,2020-05-10,2020-03-18,7173,2,0,3
project_1,vc,DE,FemaleLedDramaMovies,MALE_35to44,2020-07-07,2020-03-18,13173,6,10,25
project_1,vc,DE,DarkFemaleLedTV,MALE_O45,2020-07-07,2020-03-18,5479,10,23,35
project_2,vc,FI,Core,MALE_U25,2020-11-06,2020-10-23,4475,22,8,0
project_2,wi,AT,Comedy,FEMALE_35to44,2020-10-10,2020-10-23,4681,3,7,0
project_3,wi,FR,DarkTV,MALE_25to34,2020-09-08,2020-09-25,4702,0,0,0
project_3,wi,FR,DarkTV,MALE_O55,2020-09-08,2020-09-25,3898,0,0,0
project_1,vc,DE,Feminism,MALE_O55,2020-07-07,2020-03-18,6780,0,0,4
project_2,vc,SE,Mixed_Segment_D,FEMALE_25to34,2020-11-06,2020-10-23,4503,0,0,0
project_8,vc,GB,FlockAudiences,FEMALE_U25,2020-11-06,2020-10-30,5137,0,0,0
project_2,vc,DK,Demo,FEMALE_O55,2020-11-06,2020-10-23,1717,0,0,0
project_1,vc,AT,WomensFavouriteTV,FEMALE_25to34,2020-07-07,2020-03-18,29314,26,3,52
project_1,vc,GB,MysteryThriller,MALE_O55,2020-06-24,2020-03-18,6025,3,5,13
project_7,vc,FR,Gamers,FEMALE_45to54,2020-07-12,2020-06-05,41568,10,19,15
project_5,wi,FR,Moviegoers,MALE_35to44,2020-04-10,2020-04-15,6627,10,61,9
project_2,wi,ES,SBC,FEMALE_U25,2020-10-09,2020-10-23,10276,37,19,2
project_5,vc,FR,FrenchComedy,FEMALE_O45,2020-04-29,2020-04-15,19712,70,45,46
project_6,wi,DE,PRIMEOriginalSeries,FEMALE_35to44,2019-11-29,2020-02-21,1700,1,5,8
project_2,vc,DK,Mixed_Segment_D,MALE_25to34,2020-11-06,2020-10-23,4365,0,0,0
project_1,wi,NL,FemaleLedDrama,FEMALE_O55,2020-05-10,2020-03-18,3418,1,0,5
project_2,vc,PT,Demo,MALE_25to34,2020-11-07,2020-10-23,2609,21,11,4
project_12,wi,FR,PSGFans,MALE_45to54,2020-08-21,2020-09-15,1491,0,0,0
project_4,vc,DE,GermanProductions,FEMALE_45to54,2020-10-13,2020-09-25,3026,9,3,10
project_5,wi,FR,Moviegoers,FEMALE_U25,2020-04-10,2020-04-15,7518,19,23,33
project_10,wi,DE,Berlin,MALE_18to24,2020-10-23,2021-02-19,1079,1,6,4
project_6,wi,GB,CastCrew,MALE_O45,2019-11-29,2020-02-21,3650,30,9,19
project_3,wi,FR,Dystopian,MALE_25to34,2020-09-08,2020-09-25,5311,0,0,0
project_8,vc,GB,Control,FEMALE_O55,2020-11-06,2020-10-30,2637,0,0,0
project_11,wi,FR,HistoricalDramaComedy,MALE_35to44,2020-08-21,2020-09-18,10277,0,0,0
project_4,vc,DE,GermanProductions,MALE_O55,2020-10-13,2020-09-25,3132,6,12,11
project_11,wi,FR,ComedyHistoricalLiterature,FEMALE_45to54,2020-08-21,2020-09-18,5635,0,0,0
project_3,wi,DE,VisuallyArresting,FEMALE_U25,2020-09-08,2020-09-25,1940,2,3,23
project_2,vc,IE,Core,MALE_25to34,2020-11-06,2020-10-23,9232,0,0,0
project_13,wi,FR,DocumentaryGenre,FEMALE_18to24,2020-09-21,2020-09-25,4179,0,0,0
project_10,wi,DE,GermanDrama,FEMALE_25to34,2020-10-23,2021-02-19,1513,4,21,7
project_12,wi,FR,FrenchCinema,FEMALE_25to34,2020-08-21,2020-09-15,4222,0,0,0
project_4,wi,DE,SophisticatedCrimeTV,FEMALE_O55,2020-07-15,2020-09-25,1250,1,12,5
project_6,wi,GB,SpiesSecretOperations,MALE_25to34,2019-11-29,2020-02-21,3758,20,19,30
project_11,wi,FR,PopularCultComedy,MALE_25to34,2020-08-21,2020-09-18,23800,0,0,0
project_3,wi,NL,DarkTV,MALE_35to44,2020-08-14,2020-09-25,9399,3,47,9
project_6,vc,GB,Action,MALE_O45,2020-03-09,2020-02-21,2165,5,2,6
project_12,wi,FR,PrimeVideoFans,FEMALE_18to24,2020-08-21,2020-09-15,3361,0,0,0
project_10,wi,DE,Berlin,MALE_O55,2020-10-23,2021-02-19,544,0,11,1
project_6,wi,DE,CastCrew,MALE_U25,2019-11-29,2020-02-21,2213,11,7,9
project_3,wi,DE,VisuallyArresting,FEMALE_35to44,2020-09-08,2020-09-25,1612,1,6,19
project_1,vc,DE,PopularDrama,MALE_45to54,2020-07-07,2020-03-18,2825,1,0,0
project_4,vc,DE,PrimeVideoFans,FEMALE_25to34,2020-10-13,2020-09-25,1909,11,15,42
project_6,wi,GB,CastCrew,FEMALE_O45,2019-11-29,2020-02-21,2017,18,8,9
project_6,vc,FR,Action,MALE_25to34,2020-03-09,2020-02-21,3467,20,37,17
project_6,wi,DE,Action,MALE_O45,2019-11-29,2020-02-21,1268,0,1,3
project_12,wi,FR,SportEntertainment,FEMALE_O55,2020-08-21,2020-09-15,2842,0,0,0
project_9,wi,DE,Football,FEMALE_35to44,2020-06-02,2020-06-05,3394,15,83,4
project_6,wi,DE,PRIMEOriginalSeries,MALE_U25,2019-11-29,2020-02-21,2209,1,2,17
project_2,wi,ES,USCulture,MALE_U25,2020-10-09,2020-10-23,3941,20,4,1
project_1,vc,ES,Feminism,FEMALE_25to34,2020-08-18,2020-03-18,7235,8,4,15
project_6,wi,GB,Action,FEMALE_O25,2019-11-29,2020-02-21,715,1,4,3
project_3,wi,FR,DarkTV,MALE_U25,2020-09-08,2020-09-25,5876,0,0,0
project_1,vc,DE,Cast,FEMALE_O45,2020-07-07,2020-03-18,2676,7,17,15
project_6,wi,DE,VengeanceSelfJustice,MALE_25to34,2019-11-29,2020-02-21,2360,11,8,19
project_2,wi,ES,USCulture,MALE_O55,2020-10-09,2020-10-23,3929,5,13,1
project_12,wi,FR,Football,MALE_18to24,2020-08-21,2020-09-15,2679,0,0,0
project_14,wi,DE,Mixed_Segment_E,FEMALE_45to54,2020-09-14,2020-12-04,14881,0,0,0
project_7,wi,FR,NormanThavaudFans,MALE_25to34,2020-05-15,2020-06-05,40369,13,26,8
project_6,wi,FR,CastCrew,FEMALE_O25,2019-11-29,2020-02-21,6617,9,9,12
project_3,wi,NL,DarkTV,MALE_U25,2020-08-14,2020-09-25,10223,2,61,9
project_6,wi,FR,CastCrew,MALE_O45,2019-11-29,2020-02-21,3838,28,23,25
project_7,vc,FR,Gamers,FEMALE_18to24,2020-07-12,2020-06-05,58908,52,54,77
project_14,wi,AT,GermanComedy,MALE_35to44,2020-09-14,2020-12-04,3851,2,0,6
project_4,wi,DE,Thriller,MALE_U25,2020-07-15,2020-09-25,9479,41,40,52
project_3,wi,NL,Dystopian,MALE_O55,2020-08-14,2020-09-25,5783,2,51,8
project_6,vc,DE,Action,MALE_25to34,2020-03-09,2020-02-21,2382,5,21,12
project_6,wi,FR,BrutalWitty,MALE_25to34,2019-11-29,2020-02-21,4300,11,25,29
project_5,vc,FR,InARelationship,MALE_35to44,2020-04-29,2020-04-15,16559,9,72,21
project_4,vc,DE,Thriller,FEMALE_45to54,2020-10-13,2020-09-25,2771,14,22,14
project_7,vc,FR,RealityTVHits,FEMALE_18to24,2020-07-12,2020-06-05,38048,81,74,67
project_4,wi,DE,Spies,FEMALE_35to44,2020-07-15,2020-09-25,8467,28,26,43
project_5,vc,FR,BarreDancePoleFitnessEnthusiasts,MALE_35to44,2020-04-29,2020-04-15,12247,16,61,9
project_1,vc,GB,MysteryThriller,FEMALE_45to54,2020-06-24,2020-03-18,5412,23,4,52
project_12,wi,FR,ToughGuys,FEMALE_O55,2020-08-21,2020-09-15,2777,0,0,0
project_1,vc,ES,DarkFemaleLedTV,FEMALE_U25,2020-08-18,2020-03-18,16621,16,13,30
project_5,wi,FR,PrimeVideoFans,MALE_U25,2020-04-10,2020-04-15,3102,6,25,11
project_2,vc,ES,Control,MALE_35to44,2020-11-10,2020-10-23,8287,0,0,0
project_5,vc,FR,FemaleCenteredInterests,FEMALE_25to34,2020-04-29,2020-04-15,13474,34,24,45
project_5,vc,FR,ViewedPrimeVideoCampaigns,FEMALE_35to44,2020-04-29,2020-04-15,16831,65,20,52
project_1,vc,DE,Motherhood,FEMALE_25to34,2020-07-07,2020-03-18,8913,11,7,46
project_7,vc,FR,FrenchInfluencers,FEMALE_35to44,2020-07-12,2020-06-05,34512,6,42,43
project_6,wi,ES,VengeanceSelfJustice,MALE_35to44,2019-11-30,2020-02-21,6109,18,7,5
project_1,vc,ES,Feminism,MALE_35to44,2020-08-18,2020-03-18,5942,4,4,2
project_7,wi,FR,Gamers,MALE_35to44,2020-05-15,2020-06-05,44821,9,36,12
project_2,vc,IE,Broad,FEMALE_35to44,2020-11-06,2020-10-23,3476,0,0,0
project_3,wi,NL,VisuallyArresting,FEMALE_35to44,2020-08-14,2020-09-25,8702,7,43,19
project_6,vc,GB,VengeanceSelfJustice,MALE_O45,2020-03-09,2020-02-21,3599,12,16,19
project_8,wi,GB,TheCornettoTrilogy,FEMALE_U25,2020-07-30,2020-10-30,832,15,0,2
project_5,wi,FR,FrenchCinemaTVSeries,MALE_U25,2020-04-10,2020-04-15,18801,23,193,63
project_1,vc,DE,PrimeVideoFans,MALE_U25,2020-07-07,2020-03-18,18351,0,3,5
project_13,wi,FR,DocumentaryGenre,FEMALE_25to34,2020-09-21,2020-09-25,3853,0,0,0
